,Date,temperature,radiation,MSL,wind 10m[m/s],wind output[kW],wind output from power curve[kW],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
38,2019-06-20 00:00:00,21.202749023437487,0.0,1007.5870361328124,1.2963351161032157,0.0,0.0,21.20274902343749,0.0
39,2019-06-20 01:00:00,21.083486328124987,0.0,1007.0150756835938,1.165241403429466,0.0,0.0,21.08348632812499,0.0
40,2019-06-20 02:00:00,20.927480468749987,0.0,1006.5711059570312,1.3062687208853776,0.0,0.0,20.92748046874999,0.0
41,2019-06-20 03:00:00,20.738973388671862,0.0,1006.1332397460938,1.5046588251247315,0.0,0.0,20.738973388671866,0.0
42,2019-06-20 04:00:00,20.671560058593737,0.0,1006.0581665039062,1.4976883460574728,0.0,0.0,20.67156005859374,0.0
43,2019-06-20 05:00:00,20.609273681640612,0.0,1006.5021362304688,1.2548285017206098,0.0,0.0,20.609273681640616,0.0
44,2019-06-20 06:00:00,20.624166259765612,18.375,1006.824951171875,1.7554885650678675,0.0,0.0,21.024921623898138,3.4333329682021714
45,2019-06-20 07:00:00,20.544606933593737,111.89360404014587,1007.1286010742188,1.650818436473911,0.0,0.0,22.982185642717297,20.778728692406357
46,2019-06-20 08:00:00,21.02327514648437,237.44135093688962,1007.423583984375,1.3458601051636656,0.0,0.0,26.159771952732115,43.42810134045607
47,2019-06-20 09:00:00,22.110189208984366,405.67779445648193,1007.738525390625,1.005320900170001,0.0,0.0,30.858337973027403,73.06462628150159
48,2019-06-20 10:00:00,22.69823242187499,564.1754322052003,1007.6724853515624,0.686180674320678,0.0,0.0,35.03509751283991,101.91024382049163
49,2019-06-20 11:00:00,23.296285400390616,716.5018939971924,1007.5449829101562,1.6829228492909853,0.0,0.0,39.2117532442262,130.01738337429373
50,2019-06-20 12:00:00,23.492086181640616,853.8254318237305,1007.3779907226562,2.7410614172067658,0.0,0.0,42.58329777334188,154.55254288446747
51,2019-06-20 13:00:00,23.64504028320312,0.0,1007.078125,3.4865122676312046,0.00828618579672311,0.0044046630542912,23.645040283203116,0.0
